Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Stellaria,uliginosa,Stellaria uliginosa Murray,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 205,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Succisa,pratensis,Succisa pratensis Moench,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 206,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Taraxacum,NA,Taraxacum sp.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 207,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,NA,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,NA
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Trifolium,dubium,Trifolium dubium Sibth.,8,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 208,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Trifolium,montanum,Trifolium montanum L.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 209,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Trifolium,pratense,Trifolium pratense L.,15,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 210,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Trifolium,repens,Trifolium repens L.,18,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 211,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Triticum,aestivum,Triticum aestivum L.,2,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 212,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Urtica ,dioica,Urtica dioica L.,37,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 213,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Urtica ,urens,Urtica urens L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 214,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,beccabunga,Veronica beccabunga L.,2,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 215,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,chamaedrys,Veronica chamaedrys L.,18,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 216,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,hederifolia,Veronica hederifolia L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 217,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,longifolia,Veronica longifolia L.,3,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 218,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,officinalis,Veronica officinalis L.,13,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 219,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,persica,Veronica persica Poir.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 220,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Veronica,serpyllifolia,Veronica serpyllifolia L.,10,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 221,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Vicia,tetrasperma,Vicia tetrasperma (L.) Schreb.,2,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 222,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
LM,5/12/2021,Bovinae,BIson Bonasus,European Bison,summer,summer,2005,2006,NA,Viola,odorata,Viola odorata L.,1,NA,frequency,frequency of occurrence in samples (number of trays where individual species were recorded; maximum 223,frequency of occurrence,"mean # of seedlings per sample, frequency of occurrence in samples",173,453,complete,study of faeces,fecal microhistology,"Faeces were mixed in a proportion of 1:2 with sand which had previously been sterilized over 48 hours at 110oC, and after that poured into 30 x 40 x 10 cm trays, forming about a 6 cm layer. Trays with samples were stored in a greenhouse over one year and left over winter to stimulate the germination of plant seeds which require vernalisation.",2,temporal,summer,"faeces taken once a week on average, for a year",47,number of bison studied,47,total number of bison studied,individual animals,There are 47 bison in the Bison Breeding Centres of the Białowieża National Park,52.7229° N,23.6556° E,52.7035° N,23.8469° E,inferred,Białowieża Forest and National Park,Poland,Europe,forest ecosystem,temperate forest,,,,,no,n/a,medium,unsure of my interpretation of data,"Bogdan Jaroszewicz1, Ewa Pirożnikow2: Diversity of plant species eaten and dispersed by the European bison Bison bonasus in Białowieża Forest",https://www.researchgate.net/profile/Bogdan-Jaroszewicz-2/publication/228496280_Diversity_of_plant_species_eaten_and_dispersed_by_the_European_bison_Bison_bonasus_in_Bialowieza_Forest/links/54732abb0cf24bc8ea19bc49/Diversity-of-plant-species-eaten-and-dispersed-by-the-European-bison-Bison-bonasus-in-Bialowieza-Forest.pdf,,,,,,,n/a
