Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
JL,7/22/21,Reduncinae,Kobus Kob,Kob,wet and dry,wet and dry,1984,1985,NA,Ipomoea,argentaviate,Ipomoea argentaviate,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,wet+dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB58,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,wet,wet,1984,1985,NA,Brachiaria,Jubata,Brachiaria Jubata,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,wet,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB59,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,wet,wet,1984,1985,NA,Pennisitum,NA,Pennisitum spp,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,wet,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB60,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Echinochloa,colonum,Echinochloa colonum,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB61,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Echinochloa,Pyranidelis,Echinochloa Pyranidelis,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB62,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Hyparrhenia,rufa,Hyparrhenia rufa,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB63,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Elion,hirtifelis,Elion hirtifelis,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB64,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Setaria,Sphacelata,Setaria Sphacelata,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB65,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Panicum,Pancinosa,Panicum Pancinosa,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB66,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Velivera,ngritana,Velivera ngritana,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB67,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Digetara,ciliaris,Digetara ciliaris,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB68,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Maranthus,Polyandra,Maranthus Polyandra,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB69,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Pandiate,involuerata,Pandiate involuerata,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB70,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Acacia,NA,Acacia spp,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB71,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Annoa,Senegalis,Annoa Senegalis,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB72,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Cochlosperan,NA,Cochlosperan spp,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB73,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Hibiscus,asper,Hibiscus asper,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB74,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Commelia,NA,Commelia spp,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB75,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Crotoleria,Jubata,Crotoleria Jubata,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB76,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Aspilia,africana,Aspilia africana,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB77,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Kob,Kob,dry,dry,1984,1985,NA,Borretia,radiasa,Borretia radiasa,NA,NA,presence/absence,Types of plants utilized,presence/absence,Plants utilized by Senegal kob,30,NA,complete,direct observation,direct observation,Study carried out on an 80 x 20 m^2 enclosure located iwthin the KLRI range farm. The botanical survey enclosure was carried out to determine the plant species composition and the relative abundance using the Point Centred Quarter (PCQ) method as described by Pollard (1971).,2,spatial,dry,"D, dry season (late S e p t e m b e r - l a t e March). W, wet season (late M a r c h - e a r l y September",8,animals,8,animals,individual animals,"After the survey, the animals (2 males and 6 females) were released into the enclosure",9.867602,4.530305,10.120689,4.376494,inferred,Kainji Lake National Park,Nigeria,Africa,savanna zone,savanna,NA,NA,,NA,no,NA,high,unsure of my interpretation of data,"Agbelusi, EA",https://www.sciencedirect.com/science/article/pii/0168159189901081#bBIB78,,yes,yes,standardized,DF,1/27/23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Acroceras,macrum,Acroceras macrum,0.096,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Aristida,stipitata,Aristida stipitata,0.006,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Brachiaria,dura,Brachiaria dura,0.01,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Brachiaria,humidicola,Brachiaria humidicola,0.004,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Cynodon,dactylon,Cynodon dactylon,0.306,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
JL,7/22/21,Reduncinae,Kobus Lechwe,Lechwe,Low water season,dry,2007,2008,Poeceae,Digitaria,eriantha,Digitaria eriantha,0.102,NA,proportion,Dietary proportions,percent time foraging/observing,Proportional contribution of each grass species at each foraging site was calculated by dividing the number of grazed tufts of each species by the total number of grazed tufts of all grass species within that foraging site.,14,NA,complete,direct observation,direct observation,A foragin site was defined as the entire area where the animals were observed to have been feeding for at least 15 minutes. A quadrat was placed over an area of freshly cropped grass and each species was noted and identified.,4,experimental,"Low water season, direct observation",To assess changes in diet and habitat use over the seasonal cycle the data collection period was sub-divided into two seasons in accordance with the floods and rainfall: Low water season (September - February); High water season (March - August).,20,study sites,20,study sites,transects/feeding sites,The general study area was divided into five intensive study sites based on the locations of puku and lechwe. Study sites were then sub-divided into quarters,-17.814088,25.002985,NA,NA,inferred,Chobe National Park,Namibia/Botswana,Africa,Floodplain grasslands,grassland,685,NA,,mm,yes,Puku,very high,authors/reported data very clear,"O'Shaughnessy, 2010",https://core.ac.uk/download/pdf/39667995.pdf,,yes,yes,standardized,DF,1/27/23,
